line_id_a,line_id_b,corr,opp_rate
2,12,-0.45943082467237045,0.6078431372549019
2,13,0.19865595635616654,0.6078431372549019
2,14,-0.433544338629086,0.6078431372549019
2,15,0.3485706617456991,0.4117647058823529
2,16,-0.3028588345456397,0.5294117647058824
2,17,-0.28868437044429957,0.6078431372549019
2,18,0.5576492603612941,0.39215686274509803
2,19,0.44000081726283485,0.5882352941176471
2,20,0.02951602845886576,0.43137254901960786
2,21,-0.4721042630947315,0.6078431372549019
2,22,0.5981665656380614,0.39215686274509803
2,23,0.13410516554562077,0.5686274509803921
2,24,0.15280522986539746,0.6078431372549019
2,25,-0.43003722558451185,0.6078431372549019
2,26,-0.5858802027636892,0.6078431372549019
2,27,0.41653162761405055,0.39215686274509803
2,28,-0.18155083494329757,0.5686274509803921
2,29,-0.23049536444446778,0.5490196078431373
2,30,-0.43003722558451185,0.6078431372549019
2,31,0.014917796888944403,0.5490196078431373
2,32,-0.5469998755304813,0.6862745098039216
2,33,0.5166434217560346,0.27450980392156865
2,34,-0.6575040647263314,0.7058823529411765
2,35,-0.6127868654355564,0.6078431372549019
2,36,-0.30930450710974183,0.5294117647058824
2,37,-0.6988143433135386,0.7058823529411765
2,38,0.11731614331917903,0.6078431372549019
2,39,0.14974381804369813,0.39215686274509803
3,4,0.7974721974909146,0.0
3,5,-0.6188324652640255,1.0
3,6,-0.3024344525607499,0.6862745098039216
3,7,-0.5709524377280061,1.0
3,8,0.17662613389095913,0.0
3,9,0.5890213913268049,0.37254901960784315
3,10,-0.5415563534455801,0.37254901960784315
3,11,-0.6188324652640255,1.0
3,12,-0.5901935503836496,1.0
3,13,0.3130854444194355,1.0
3,14,-0.5546651061351111,1.0
3,15,-0.34726624937329853,0.3333333333333333
3,16,-0.279890053788622,0.6470588235294118
3,17,-0.33857787051769495,1.0
3,18,0.587161528217359,0.0
3,19,0.3153633926194001,0.9803921568627451
3,20,0.15529656523742688,0.23529411764705882
3,21,-0.616394847351081,1.0
3,22,0.02246815387975311,0.7058823529411765
3,23,0.16447827904904003,0.9607843137254902
3,24,-0.3168453791778688,1.0
3,25,-0.6188324652640255,1.0
3,26,-0.6726491083744924,1.0
3,27,0.6850013577231698,0.39215686274509803
3,28,0.026808810684396243,0.21568627450980393
3,29,-0.015941391041189374,0.7450980392156863
3,30,-0.6188324652640255,1.0
3,31,0.44039791236226916,0.6666666666666666
3,32,-0.6351245853212173,0.37254901960784315
3,33,0.5546170565616563,0.5490196078431373
3,34,-0.841618695992729,0.3137254901960784
3,35,-0.8052963566124375,1.0
3,36,-0.3024344525607499,0.6862745098039216
3,37,-0.8218411709342357,0.3137254901960784
3,38,0.16491892121321353,1.0
3,39,0.26208485710443225,0.0
4,5,-0.8341291426212835,1.0
4,6,-0.656932220574891,0.6862745098039216
4,7,-0.2535319699085236,1.0
4,8,0.4295681637271604,0.0
4,9,0.7671259216126844,0.37254901960784315
4,10,-0.6077004511186561,0.37254901960784315
4,11,-0.8341291426212835,1.0
4,12,-0.276475877339149,1.0
4,13,-0.06188237960984912,1.0
4,14,-0.22927226167289755,1.0
4,15,-0.2896755317324564,0.3333333333333333
4,16,-0.6440396637903283,0.6470588235294118
4,17,-0.6745242470152257,1.0
4,18,0.779215012488874,0.0
4,19,0.6932349209154006,0.9803921568627451
4,20,0.2876301113161776,0.23529411764705882
4,21,-0.752053500602778,1.0
4,22,0.12798706313427538,0.7058823529411765
4,23,-0.18672419530595052,0.9607843137254902
4,24,-0.12360970394876727,1.0
4,25,-0.8341291426212835,1.0
4,26,-0.7033933581874481,1.0
4,27,0.8367093509292565,0.39215686274509803
4,28,-0.22085877439569765,0.21568627450980393
4,29,-0.38182320383280904,0.7450980392156863
4,30,-0.8341291426212835,1.0
4,31,0.30085185167785516,0.6666666666666666
4,32,-0.5261211530919424,0.37254901960784315
4,33,0.7808175088016683,0.5490196078431373
4,34,-0.8507077881738063,0.3137254901960784
4,35,-0.8237342173437234,1.0
4,36,-0.656932220574891,0.6862745098039216
4,37,-0.8407724554965154,0.3137254901960784
4,38,-0.21232884764262125,1.0
4,39,0.5773505388570515,0.0
5,6,0.9040958627130047,0.3137254901960784
5,7,0.016141527739411337,0.0
5,8,-0.4147372437838353,1.0
5,9,-0.5235171106944129,0.6274509803921569
5,10,0.4512721245385846,0.6274509803921569
5,11,1.0,0.0
5,12,0.03650649245810395,0.0
5,13,0.35049388791609976,0.0
5,14,-0.014685757704161495,0.0
5,15,0.21634822080999852,0.6666666666666666
5,16,0.8878728404831281,0.35294117647058826
5,17,0.8454830762087534,0.0
5,18,-0.815452251256062,1.0
5,19,-0.7503604685158244,0.0196078431372549
5,20,-0.47960857320089345,0.7647058823529411
5,21,0.7325062532117489,0.0
5,22,-0.16028591807482775,0.29411764705882354
5,23,0.38751779281526794,0.0392156862745098
5,24,0.27773095334477765,0.0
5,25,1.0,0.0
5,26,0.7562856008890251,0.0
5,27,-0.7327709571730969,0.6078431372549019
5,28,0.21756544339670855,0.7843137254901961
5,29,0.5230890498968696,0.2549019607843137
5,30,1.0,0.0
5,31,-0.2222975601471545,0.3333333333333333
5,32,0.6399446924564139,0.6274509803921569
5,33,-0.8193768094899732,0.45098039215686275
5,34,0.7800206671820448,0.6862745098039216
5,35,0.8144830371318045,0.0
5,36,0.9040958627130047,0.3137254901960784
5,37,0.7390474318891983,0.6862745098039216
5,38,0.43379050773791916,0.0
5,39,-0.6043166904721138,1.0
6,7,-0.23867317541686936,0.3137254901960784
6,8,-0.4473842996002887,0.6862745098039216
6,9,-0.42944929226080625,0.5490196078431373
6,10,0.41061202896530125,0.39215686274509803
6,11,0.9040958627130047,0.3137254901960784
6,12,-0.2237891440458281,0.3137254901960784
6,13,0.5978436026934263,0.3137254901960784
6,14,-0.2691469075161596,0.3137254901960784
6,15,0.15340523424306393,0.47058823529411764
6,16,0.9987253590822059,0.0392156862745098
6,17,0.9056677078615613,0.3137254901960784
6,18,-0.7691189801339007,0.6862745098039216
6,19,-0.8370016502123718,0.3333333333333333
6,20,-0.4399179643361011,0.6470588235294118
6,21,0.6341817001937089,0.3137254901960784
6,22,-0.18401186159089677,0.49019607843137253
6,23,0.5616927030559105,0.35294117647058826
6,24,0.14426764200805656,0.3137254901960784
6,25,0.9040958627130047,0.3137254901960784
6,26,0.5982874267950912,0.3137254901960784
6,27,-0.6417717104321938,0.7647058823529411
6,28,0.4742812845975106,0.47058823529411764
6,29,0.7592773894097787,0.13725490196078433
6,30,0.9040958627130047,0.3137254901960784
6,31,0.007966517155823081,0.3333333333333333
6,32,0.508195027127336,0.35294117647058826
6,33,-0.7904372405823477,0.7647058823529411
6,34,0.5502166884866956,0.37254901960784315
6,35,0.5850999722865162,0.3137254901960784
6,36,1.0,0.0
6,37,0.5376519385359319,0.37254901960784315
6,38,0.6295051848037816,0.3137254901960784
6,39,-0.5990351696677974,0.6862745098039216
7,8,0.3886989125645137,1.0
7,9,-0.36300379700752045,0.6274509803921569
7,10,0.4542148076281558,0.6274509803921569
7,11,0.016141527739411337,0.0
7,12,0.9980393627074939,0.0
7,13,-0.901639982601295,0.0
7,14,0.9981183957701828,0.0
7,15,-0.0799533254674904,0.6666666666666666
7,16,-0.2688557853085019,0.35294117647058826
7,17,-0.4126804461683291,0.0
7,18,0.017192844942559293,1.0
7,19,0.2623957283958099,0.0196078431372549
7,20,0.4980329440260038,0.7647058823529411
7,21,-0.11671155351357261,0.0
7,22,-0.16813001233274094,0.29411764705882354
7,23,-0.8594664526002255,0.0392156862745098
7,24,-0.05992881603790924,0.0
7,25,0.016141527739411337,0.0
7,26,0.2954613030325703,0.0
7,27,-0.19274041267237985,0.6078431372549019
7,28,-0.2782989837587807,0.7843137254901961
7,29,-0.2992621841144444,0.2549019607843137
7,30,0.016141527739411337,0.0
7,31,-0.2406322399745893,0.3333333333333333
7,32,0.2959601292674693,0.6274509803921569
7,33,-0.008793272965771532,0.45098039215686275
7,34,0.39236268122482804,0.6862745098039216
7,35,0.39061176910485357,0.0
7,36,-0.23867317541686936,0.3137254901960784
7,37,0.4349629585604766,0.6862745098039216
7,38,-0.8483980031847246,0.0
7,39,0.36781813935012486,1.0
8,9,0.2348009766666613,0.37254901960784315
8,10,0.05211029913115346,0.37254901960784315
8,11,-0.4147372437838353,1.0
8,12,0.3534502737910875,1.0
8,13,-0.5156938883366663,1.0
8,14,0.38113809865419696,1.0
8,15,-0.23077791368860498,0.3333333333333333
8,16,-0.45373305312357737,0.6470588235294118
8,17,-0.597998412220495,1.0
8,18,0.31302295108355355,0.0
8,19,0.36307702498927263,0.9803921568627451
8,20,0.5182651446372207,0.23529411764705882
8,21,-0.3677635499007787,1.0
8,22,-0.20188612045649948,0.7058823529411765
8,23,-0.5653076132192263,0.9607843137254902
8,24,0.22198124314135603,1.0
8,25,-0.4147372437838353,1.0
8,26,-0.08715556107439709,1.0
8,27,0.4232694444833293,0.39215686274509803
8,28,-0.28185613986922237,0.21568627450980393
8,29,-0.3080330284203303,0.7450980392156863
8,30,-0.4147372437838353,1.0
8,31,0.027193766875094394,0.6666666666666666
8,32,0.16763917707696774,0.37254901960784315
8,33,0.2856294657975688,0.5490196078431373
8,34,-0.22692749815056337,0.3137254901960784
8,35,-0.04718018910322846,1.0
8,36,-0.4473842996002887,0.6862745098039216
8,37,-0.17809997860947294,0.3137254901960784
8,38,-0.6039693054318515,1.0
8,39,0.8386043649483318,0.0
9,10,-0.7621432038481845,0.6666666666666666
9,11,-0.5235171106944129,0.6274509803921569
9,12,-0.3722853185028894,0.6274509803921569
9,13,0.07792987431407755,0.6274509803921569
9,14,-0.3397196016781706,0.6274509803921569
9,15,0.05379148612812042,0.43137254901960786
9,16,-0.4263889247843761,0.5490196078431373
9,17,-0.4382152386540517,0.6274509803921569
9,18,0.6454529396131459,0.37254901960784315
9,19,0.5519734951790549,0.6078431372549019
9,20,0.08866803367953849,0.37254901960784315
9,21,-0.5777153263676404,0.6274509803921569
9,22,0.41758238994319075,0.37254901960784315
9,23,-0.010297149377823016,0.5882352941176471
9,24,0.13818001631649263,0.6274509803921569
9,25,-0.5235171106944129,0.6274509803921569
9,26,-0.5316392821535761,0.6274509803921569
9,27,0.581417729438676,0.3333333333333333
9,28,-0.3498709675422761,0.5098039215686274
9,29,-0.32458249244028425,0.5686274509803921
9,30,-0.5235171106944129,0.6274509803921569
9,31,0.12877465203081878,0.45098039215686275
9,32,-0.3506273258235311,0.6274509803921569
9,33,0.590619333491744,0.29411764705882354
9,34,-0.7155343443953757,0.6470588235294118
9,35,-0.5838887836705655,0.6274509803921569
9,36,-0.42944929226080625,0.5490196078431373
9,37,-0.7581786188277053,0.6470588235294118
9,38,-0.036353060694993,0.6274509803921569
9,39,0.3822349771950002,0.37254901960784315
10,11,0.4512721245385846,0.6274509803921569
10,12,0.4505605977046863,0.6274509803921569
10,13,-0.15108951947482102,0.6274509803921569
10,14,0.42385604333083116,0.6274509803921569
10,15,0.003392283626554349,0.39215686274509803
10,16,0.40853711342003,0.39215686274509803
10,17,0.3636427872910992,0.6274509803921569
10,18,-0.6753546462473955,0.37254901960784315
10,19,-0.49863516816597486,0.6470588235294118
10,20,0.15123831975737004,0.45098039215686275
10,21,0.5359832941773682,0.6274509803921569
10,22,-0.4593232957293844,0.5686274509803921
10,23,-0.13118237840736863,0.6666666666666666
10,24,-0.07808792644254679,0.6274509803921569
10,25,0.4512721245385846,0.6274509803921569
10,26,0.540105672047981,0.6274509803921569
10,27,-0.6199751933176787,0.6470588235294118
10,28,0.4989152310472465,0.19607843137254902
10,29,0.31377394383575197,0.49019607843137253
10,30,0.4512721245385846,0.6274509803921569
10,31,0.012058831868623813,0.45098039215686275
10,32,0.5682669269290649,0.19607843137254902
10,33,-0.607582396963956,0.803921568627451
10,34,0.7001836839168322,0.058823529411764705
10,35,0.553593628598254,0.6274509803921569
10,36,0.41061202896530125,0.39215686274509803
10,37,0.7930985458040143,0.058823529411764705
10,38,-0.09306455090299616,0.6274509803921569
10,39,-0.07711192474553216,0.37254901960784315
11,12,0.03650649245810395,0.0
11,13,0.35049388791609976,0.0
11,14,-0.014685757704161495,0.0
11,15,0.21634822080999852,0.6666666666666666
11,16,0.8878728404831281,0.35294117647058826
11,17,0.8454830762087534,0.0
11,18,-0.815452251256062,1.0
11,19,-0.7503604685158244,0.0196078431372549
11,20,-0.47960857320089345,0.7647058823529411
11,21,0.7325062532117489,0.0
11,22,-0.16028591807482775,0.29411764705882354
11,23,0.38751779281526794,0.0392156862745098
11,24,0.27773095334477765,0.0
11,25,1.0,0.0
11,26,0.7562856008890251,0.0
11,27,-0.7327709571730969,0.6078431372549019
11,28,0.21756544339670855,0.7843137254901961
11,29,0.5230890498968696,0.2549019607843137
11,30,1.0,0.0
11,31,-0.2222975601471545,0.3333333333333333
11,32,0.6399446924564139,0.6274509803921569
11,33,-0.8193768094899732,0.45098039215686275
11,34,0.7800206671820448,0.6862745098039216
11,35,0.8144830371318045,0.0
11,36,0.9040958627130047,0.3137254901960784
11,37,0.7390474318891983,0.6862745098039216
11,38,0.43379050773791916,0.0
11,39,-0.6043166904721138,1.0
12,13,-0.8924077578915091,0.0
12,14,0.998552611677958,0.0
12,15,-0.06715436450278872,0.6666666666666666
12,16,-0.25419942862664313,0.35294117647058826
12,17,-0.3929583203534652,0.0
12,18,0.0036636560637032245,1.0
12,19,0.26349086882423134,0.0196078431372549
12,20,0.46875412725014287,0.7647058823529411
12,21,-0.10616223804033789,0.0
12,22,-0.15729200262236434,0.29411764705882354
12,23,-0.8444136233418975,0.0392156862745098
12,24,-0.070363645914191,0.0
12,25,0.03650649245810395,0.0
12,26,0.29812223748493594,0.0
12,27,-0.21263379709685978,0.6078431372549019
12,28,-0.27981599053239165,0.7843137254901961
12,29,-0.30262272644307514,0.2549019607843137
12,30,0.03650649245810395,0.0
12,31,-0.25013078233595876,0.3333333333333333
12,32,0.29139683390622445,0.6274509803921569
12,33,-0.01819507342341422,0.45098039215686275
12,34,0.41491934331824587,0.6862745098039216
12,35,0.3950059805370216,0.0
12,36,-0.2237891440458281,0.3137254901960784
12,37,0.4526432626320766,0.6862745098039216
12,38,-0.8324001777365003,0.0
12,39,0.33807353301040033,1.0
13,14,-0.9117117762753856,0.0
13,15,0.11357490508878938,0.6666666666666666
13,16,0.624469512486061,0.35294117647058826
13,17,0.7359860500310661,0.0
13,18,-0.3684283671654887,1.0
13,19,-0.5420007290396338,0.0196078431372549
13,20,-0.6361996545030468,0.7647058823529411
13,21,0.4066186102014992,0.0
13,22,0.02120049790413996,0.29411764705882354
13,23,0.9543659540748688,0.0392156862745098
13,24,0.0983967530429439,0.0
13,25,0.35049388791609976,0.0
13,26,0.018488907121240808,0.0
13,27,-0.09923789368404824,0.6078431372549019
13,28,0.4694661991730596,0.7843137254901961
13,29,0.5425651227476234,0.2549019607843137
13,30,0.35049388791609976,0.0
13,31,0.2367502557615941,0.3333333333333333
13,32,-0.011193364735703483,0.6274509803921569
13,33,-0.3240337385001793,0.45098039215686275
13,34,-0.04613960671572587,0.6862745098039216
13,35,-0.08808394927356986,0.0
13,36,0.5978436026934263,0.3137254901960784
13,37,-0.08597238855604886,0.6862745098039216
13,38,0.9712383208044265,0.0
13,39,-0.5548848026023286,1.0
14,15,-0.07988470121290221,0.6666666666666666
14,16,-0.2990402963843677,0.35294117647058826
14,17,-0.4396276300407947,0.0
14,18,0.049448548722008163,1.0
14,19,0.3041271375110978,0.0196078431372549
14,20,0.49584268384076896,0.7647058823529411
14,21,-0.14980100977297023,0.0
14,22,-0.1489944693701495,0.29411764705882354
14,23,-0.8674812147358435,0.0392156862745098
14,24,-0.07914278878026697,0.0
14,25,-0.014685757704161495,0.0
14,26,0.2592445335467339,0.0
14,27,-0.17030865353828412,0.6078431372549019
14,28,-0.2945326433019521,0.7843137254901961
14,29,-0.32813026446163,0.2549019607843137
14,30,-0.014685757704161495,0.0
14,31,-0.23935153597690864,0.3333333333333333
14,32,0.2586295138152533,0.6274509803921569
14,33,0.027231683149323054,0.45098039215686275
14,34,0.3699742326785566,0.6862745098039216
14,35,0.35354699463912415,0.0
14,36,-0.2691469075161596,0.3137254901960784
14,37,0.40975752116286207,0.6862745098039216
14,38,-0.8577024983889119,0.0
14,39,0.37382301106180654,1.0
15,16,0.15567087156361414,0.43137254901960786
15,17,0.23955163361830892,0.6666666666666666
15,18,-0.18463716367362268,0.3333333333333333
15,19,-0.178848685516458,0.6470588235294118
15,20,-0.049903785731344734,0.45098039215686275
15,21,0.3552740862090859,0.6666666666666666
15,22,0.7271110786185327,0.37254901960784315
15,23,0.14954281007782458,0.6274509803921569
15,24,0.4564221811545613,0.6666666666666666
15,25,0.21634822080999852,0.6666666666666666
15,26,0.10985043809936688,0.6666666666666666
15,27,-0.43606840310705824,0.6862745098039216
15,28,0.12282177092849624,0.3137254901960784
15,29,0.1611490828524678,0.49019607843137253
15,30,0.21634822080999852,0.6666666666666666
15,31,-0.12526586270965534,0.5686274509803921
15,32,0.2275567670270691,0.39215686274509803
15,33,-0.25035893787798674,0.5686274509803921
15,34,0.17679136900931494,0.3333333333333333
15,35,0.18103682611602012,0.6666666666666666
15,36,0.15340523424306393,0.47058823529411764
15,37,0.12426343897399512,0.3333333333333333
15,38,0.1536225375345815,0.6666666666666666
15,39,-0.06401903566591474,0.3333333333333333
16,17,0.9143183980131631,0.35294117647058826
16,18,-0.7705530873443502,0.6470588235294118
16,19,-0.8487146869418185,0.37254901960784315
16,20,-0.4431211097160299,0.6078431372549019
16,21,0.6399729219781134,0.35294117647058826
16,22,-0.18476833218974523,0.49019607843137253
16,23,0.5886245645185426,0.39215686274509803
16,24,0.1322607302446501,0.35294117647058826
16,25,0.8878728404831281,0.35294117647058826
16,26,0.5826858203597767,0.35294117647058826
16,27,-0.6367157631382323,0.7647058823529411
16,28,0.5018489608469214,0.43137254901960786
16,29,0.7768160108756659,0.09803921568627451
16,30,0.8878728404831281,0.35294117647058826
16,31,0.02930092569872173,0.3333333333333333
16,32,0.4984329937228523,0.35294117647058826
16,33,-0.7915626975669958,0.7647058823529411
16,34,0.5334664978093736,0.37254901960784315
16,35,0.5623879992885065,0.35294117647058826
16,36,0.9987253590822059,0.0392156862745098
16,37,0.5232039096668356,0.37254901960784315
16,38,0.6558324293915042,0.35294117647058826
16,39,-0.6005964509686241,0.6470588235294118
17,18,-0.8344834162567644,1.0
17,19,-0.8461335741664794,0.0196078431372549
17,20,-0.6170480302539444,0.7647058823529411
17,21,0.8201078292796461,0.0
17,22,-0.14305136188977902,0.29411764705882354
17,23,0.7681729558785534,0.0392156862745098
17,24,0.1756334477834101,0.0
17,25,0.8454830762087534,0.0
17,26,0.5700514434743404,0.0
17,27,-0.6380552367160566,0.6078431372549019
17,28,0.47913445503623936,0.7843137254901961
17,29,0.6613279890934485,0.2549019607843137
17,30,0.8454830762087534,0.0
17,31,0.021173230621117874,0.3333333333333333
17,32,0.47021079406594585,0.6274509803921569
17,33,-0.8061607562142359,0.45098039215686275
17,34,0.5849392885239065,0.6862745098039216
17,35,0.5343337130180505,0.0
17,36,0.9056677078615613,0.3137254901960784
17,37,0.5579445188459711,0.6862745098039216
17,38,0.8045925114939927,0.0
17,39,-0.7322812102149682,1.0
18,19,0.765646670080441,0.9803921568627451
18,20,0.42050209389774906,0.23529411764705882
18,21,-0.8520832954141064,1.0
18,22,0.31244602328601245,0.7058823529411765
18,23,-0.4503522778947913,0.9607843137254902
18,24,-0.2042521779790232,1.0
18,25,-0.815452251256062,1.0
18,26,-0.7024101949960126,1.0
18,27,0.689627240078164,0.39215686274509803
18,28,-0.444697612569537,0.21568627450980393
18,29,-0.5188391578846444,0.7450980392156863
18,30,-0.815452251256062,1.0
18,31,0.15259899558161996,0.6666666666666666
18,32,-0.6404578584810873,0.37254901960784315
18,33,0.8203838151613031,0.5490196078431373
18,34,-0.7739430021147797,0.3137254901960784
18,35,-0.7119377822430668,1.0
18,36,-0.7691189801339007,0.6862745098039216
18,37,-0.8128630783141814,0.3137254901960784
18,38,-0.4741423783005148,1.0
18,39,0.5141941739236567,0.0
19,20,0.27674355877106493,0.7450980392156863
19,21,-0.7609791423136653,0.0196078431372549
19,22,0.23571836017019288,0.27450980392156865
19,23,-0.56979302500215,0.058823529411764705
19,24,-0.09588006435322736,0.0196078431372549
19,25,-0.7503604685158244,0.0196078431372549
19,26,-0.5934167358956074,0.0196078431372549
19,27,0.6815381668821809,0.5882352941176471
19,28,-0.5317372304378845,0.803921568627451
19,29,-0.8005764540806403,0.27450980392156865
19,30,-0.7503604685158244,0.0196078431372549
19,31,-0.01526589214318087,0.35294117647058826
19,32,-0.5366943797757814,0.6078431372549019
19,33,0.8528264668214167,0.43137254901960786
19,34,-0.5032108095092119,0.7058823529411765
19,35,-0.6079318525030337,0.0196078431372549
19,36,-0.8370016502123718,0.3333333333333333
19,37,-0.5206238369865147,0.7058823529411765
19,38,-0.6083979575979935,0.0196078431372549
19,39,0.5455452232055197,0.9803921568627451
20,21,-0.44555181483877965,0.7647058823529411
20,22,0.029897071325399965,0.5490196078431373
20,23,-0.7245959826533762,0.803921568627451
20,24,-0.17028175695243303,0.7647058823529411
20,25,-0.47960857320089345,0.7647058823529411
20,26,-0.19214776032612224,0.7647058823529411
20,27,0.11776305637501246,0.3137254901960784
20,28,-0.08672102216820618,0.3333333333333333
20,29,-0.13340009238470937,0.5490196078431373
20,30,-0.47960857320089345,0.7647058823529411
20,31,0.1948628507190404,0.5098039215686274
20,32,-0.02465594753956262,0.45098039215686275
20,33,0.20097554015529534,0.5098039215686274
20,34,-0.30993661075600765,0.39215686274509803
20,35,-0.1689399225183677,0.7647058823529411
20,36,-0.4399179643361011,0.6470588235294118
20,37,-0.20652418297203,0.39215686274509803
20,38,-0.7053617510169795,0.7647058823529411
20,39,0.6486034172365319,0.23529411764705882
21,22,-0.1496134333589858,0.29411764705882354
21,23,0.5204241763677073,0.0392156862745098
21,24,0.3161866289118305,0.0
21,25,0.7325062532117489,0.0
21,26,0.6021480102989625,0.0
21,27,-0.7005759043616735,0.6078431372549019
21,28,0.346269747079473,0.7843137254901961
21,29,0.41241077226326767,0.2549019607843137
21,30,0.7325062532117489,0.0
21,31,-0.00572133390157951,0.3333333333333333
21,32,0.6682429668581628,0.6274509803921569
21,33,-0.8378227747699302,0.45098039215686275
21,34,0.762759474444538,0.6862745098039216
21,35,0.6627891708345546,0.0
21,36,0.6341817001937089,0.3137254901960784
21,37,0.7487785013751046,0.6862745098039216
21,38,0.5210153082590057,0.0
21,39,-0.49708683899009104,1.0
22,23,0.011399542129364545,0.29411764705882354
22,24,0.31290642386984185,0.29411764705882354
22,25,-0.16028591807482775,0.29411764705882354
22,26,-0.35109214969309344,0.29411764705882354
22,27,-0.007516432239066932,0.5098039215686274
22,28,-0.12073837043174397,0.6078431372549019
22,29,-0.08787032770239055,0.43137254901960786
22,30,-0.16028591807482775,0.29411764705882354
22,31,-0.049249649567093226,0.27450980392156865
22,32,-0.23954843858446478,0.6078431372549019
22,33,0.24774308426554162,0.35294117647058826
22,34,-0.25577891264407165,0.6274509803921569
22,35,-0.22147241153111885,0.29411764705882354
22,36,-0.18401186159089677,0.49019607843137253
22,37,-0.36309418812934546,0.6274509803921569
22,38,0.012862312224434761,0.29411764705882354
22,39,0.0660323924394345,0.7058823529411765
23,24,0.10280520018435656,0.0392156862745098
23,25,0.38751779281526794,0.0392156862745098
23,26,0.08298360967837247,0.0392156862745098
23,27,-0.16768006839161595,0.5686274509803921
23,28,0.3891200477168172,0.8235294117647058
23,29,0.49043081162014274,0.29411764705882354
23,30,0.38751779281526794,0.0392156862745098
23,31,0.14603230265717335,0.37254901960784315
23,32,0.0064818491097615675,0.6666666666666666
23,33,-0.36347183956789286,0.4117647058823529
23,34,0.05913873342261532,0.7254901960784313
23,35,0.002126655804449386,0.0392156862745098
23,36,0.5616927030559105,0.35294117647058826
23,37,0.008413452046266269,0.7254901960784313
23,38,0.990507798761552,0.0392156862745098
23,39,-0.6425794997016558,0.9607843137254902
24,25,0.27773095334477765,0.0
